time,snow_depth,Total Energy Use from Electricity (MW),temperature,irradiance_surface,irradiance_toa,snowfall,cloud_cover,air_density,precipitation
2007/11/25,17.3792,388306,2.989,377.8561,591.4549,0.2641,0.732,1.2746,0.0282
2007/11/26,17.3048,432806,2.905,130.3216,587.3826,4.3104,0.9801,1.2559,0.9893
2007/11/27,17.3283,440986,1.709,345.771,583.4197,2.515,0.9802,1.2778,0.6628
2007/11/28,17.3754,454033,-1.033,254.1997,579.6273,0.6215,0.9762,1.3155,0.123
2007/11/29,17.4955,447285,1.953,264.9479,575.9038,0.8829,0.9717,1.2815,0.4155
2007/11/30,17.2437,450619,0.67,164.8805,572.35,0.8385,0.8931,1.2924,0.1456
2007/12/1,17.2369,431350,-4.489,325.8274,568.9879,0.269,0.981,1.3393,0.083
2007/12/2,17.3818,431675,-0.529,127.8599,565.7207,6.4693,0.9852,1.3297,1.022
2007/12/3,18.5322,461220,-0.407,147.892,562.58,7.7289,0.9838,1.2802,2.8318
2007/12/4,18.8116,462823,-4.088,248.0839,559.5876,1.6105,0.8861,1.2816,0.1734
2007/12/5,18.9014,465774,-6.762,262.45,556.7993,0.5983,0.9779,1.3007,0.0497
2007/12/6,18.8127,467970,-3.715,319.1398,554.153,0.0965,0.6368,1.3078,0.0166
2007/12/7,18.7752,456045,-0.94,212.69,551.6444,0.6424,0.9789,1.2945,0.0731
2007/12/8,18.7403,415848,-2.142,333.7845,549.2304,0.2261,0.7713,1.2966,0.0347
2007/12/9,18.5886,423591,-3.062,210.2779,547.0329,0.2052,0.9777,1.3144,0.0225
2007/12/10,18.6352,458252,-0.375,333.2123,544.9721,0.8156,0.948,1.2951,0.1637
2007/12/11,19.5006,462282,0.133,112.0023,543.1514,4.6402,0.9862,1.2921,0.8547
2007/12/12,20.2794,450018,0.326,318.3044,541.4298,4.3886,0.9751,1.2909,0.9684
2007/12/13,20.2547,466963,-3.084,123.2764,539.8804,1.4888,0.9543,1.3072,0.2011
2007/12/14,20.6261,460637,-1.681,290.8003,538.4463,1.582,0.7023,1.3167,0.3238
2007/12/15,20.3745,454299,-8.268,153.7923,537.3092,0.3242,0.9878,1.3499,0.0777
2007/12/16,25.818,447989,-5.899,118.3021,536.1788,12.6991,0.9867,1.3154,1.2541
2007/12/17,26.4666,471937,-5.088,292.4391,535.3512,2.2714,0.9387,1.3036,0.212
2007/12/18,26.4204,466944,-2.362,241.0443,534.6397,0.5229,0.9539,1.31,0.0648
2007/12/19,26.2017,458692,-0.418,174.3808,534.1093,1.3356,0.9776,1.2778,0.2097
2007/12/20,25.1578,451322,-1.765,330.7561,533.6784,0.4085,0.8814,1.2946,0.044
2007/12/21,24.7317,440672,-0.523,316.2796,533.5683,0.193,0.9275,1.2932,0.0168
2007/12/22,24.1579,398948,1.89,133.9087,533.5596,0.2963,0.9963,1.2722,0.0961
2007/12/23,21.3507,391917,3.469,109.779,533.6468,0.5449,0.9826,1.2562,1.479
2007/12/24,15.2234,404174,-1.323,232.8227,534.0105,2.1976,0.8153,1.2738,0.3296
2007/12/25,15.1493,367674,-0.288,308.484,534.5,0.3525,0.7799,1.288,0.0449
2007/12/26,15.107,370780,0.234,332.082,535.1433,0.2043,0.6069,1.2921,0.0193
2007/12/27,15.3538,401557,0.832,184.6975,536.0119,1.9026,0.9765,1.2713,0.2913
2007/12/28,15.3985,401055,0.071,209.5989,537.0144,0.4701,0.9907,1.2844,0.2407
2007/12/29,15.9821,387921,0.962,276.4939,538.1675,3.5384,0.9152,1.2655,1.02
2007/12/30,15.5735,386709,-0.926,226.5199,539.5822,0.3462,0.9534,1.2823,0.0353
2007/12/31,15.8296,390706,-0.872,280.0924,541.0855,1.8691,0.9292,1.2726,0.3503
2008/1/1,16.3716,383553,-1.61,103.4112,542.6847,4.7017,0.9813,1.2818,0.5743
2008/1/2,16.4612,455570,-5.434,401.0209,544.6111,0.8022,0.9305,1.3525,0.2026
2008/1/3,16.44,475138,-8.425,353.1596,546.6268,0.3936,0.9292,1.3743,0.0569
2008/1/4,16.6251,453118,-1.589,298.4796,548.8331,0.8363,0.9779,1.3209,0.1525
2008/1/5,16.6385,410474,0.893,99.5856,551.17,0.5654,0.9869,1.2841,0.1303
2008/1/6,16.6328,388910,3.164,147.0134,553.678,0.0741,0.9886,1.2571,0.0354
2008/1/7,15.5911,416540,7.856,134.8411,556.3644,0.035,0.9902,1.2378,0.3771
2008/1/8,14.0929,410819,9.949,134.9448,559.1561,0.0583,0.9848,1.2114,0.8181
2008/1/9,8.4758,419555,9.62,318.4891,562.157,0.332,0.9816,1.2511,2.6313
2008/1/10,10.5554,430580,2.285,194.638,565.237,0.0298,0.9842,1.2725,0.0204
2008/1/11,16.5017,434073,3.908,203.0398,568.5456,2.9598,0.9873,1.2581,0.6299
2008/1/12,16.7392,396487,2.296,304.5701,571.9761,0.2464,0.4204,1.2655,0.0802
2008/1/13,16.6256,399334,0.705,180.2422,575.5528,0.4281,0.9916,1.2781,0.1243
2008/1/14,16.8761,445342,0.335,214.6182,579.2964,2.6171,0.991,1.2647,0.204
2008/1/15,16.8803,448796,-1.781,198.0899,583.121,1.5768,0.8911,1.2784,0.1499
2008/1/16,16.8764,451896,-0.929,353.0583,587.1171,0.1533,0.7018,1.2973,0.009
2008/1/17,16.8897,445182,0.933,158.6536,591.3203,0.1228,0.9862,1.2857,0.017
2008/1/18,16.9817,447631,-0.099,354.8368,595.5834,1.7215,0.902,1.2838,0.5279
2008/1/19,16.9773,425178,-4.895,225.3922,599.9256,0.5454,0.9147,1.313,0.0474
2008/1/20,16.9841,441205,-10.056,196.4678,604.4398,0.8108,0.8507,1.3363,0.0745
2008/1/21,16.9858,484823,-8.15,257.5516,609.153,0.2311,0.9644,1.3492,0.0241
2008/1/22,17.0367,472225,-1.622,173.4008,613.9157,3.5148,0.952,1.3233,0.3579
2008/1/23,17.044,472109,-6.328,268.1248,618.7923,0.4016,0.9079,1.3094,0.0327
2008/1/24,17.0571,471247,-7.813,321.8959,623.8113,1.2505,0.9614,1.3179,0.252
2008/1/25,17.0481,469430,-5.209,392.0128,628.9472,0.1657,0.4371,1.3293,0.0536
2008/1/26,17.0403,426385,-4.3,234.4279,634.13,0.8492,0.9802,1.3073,0.1171
2008/1/27,17.0313,411115,-1.584,330.1995,639.4903,0.431,0.9619,1.2942,0.0314
2008/1/28,17.0232,449383,-0.024,351.9707,644.8925,0.0811,0.9206,1.2882,0.0184
2008/1/29,17.0948,441179,2.693,168.3213,650.4295,1.5141,0.9884,1.2619,0.411
2008/1/30,17.0176,464275,2.407,271.5766,656.0962,1.3988,0.9857,1.3113,0.8015
2008/1/31,17.0176,468625,-5.532,368.7636,661.7498,0.1263,0.8273,1.3389,0.0212
2008/2/1,17.064,464449,-1.802,103.6658,667.5637,9.0791,0.9829,1.3166,0.9269
2008/2/2,17.615,415950,-0.741,291.9503,673.4615,3.5049,0.8776,1.2859,0.6421
2008/2/3,17.7347,398618,0.49,376.4871,679.3686,0.695,0.8281,1.2844,0.0924
2008/2/4,17.6729,439422,1.073,342.5125,685.4138,0.8703,0.9655,1.2817,0.1598
2008/2/5,17.964,435095,2.645,288.1477,691.5964,2.3866,0.9502,1.2614,1.345
2008/2/6,17.8234,451648,-1.416,344.1382,697.7095,8.8622,0.9732,1.2684,1.1223
2008/2/7,19.03,449541,-4.652,497.5096,703.9714,7.2764,0.8479,1.3068,1.3406
2008/2/8,18.7611,445222,-1.479,303.0987,710.2759,0.4026,0.9883,1.2884,0.0382
2008/2/9,18.9892,410088,0.043,175.9068,716.6504,2.8003,0.971,1.2726,0.2875
2008/2/10,19.2052,420201,-0.784,344.1434,723.0931,1.7233,0.8723,1.3375,0.3333
2008/2/11,19.2748,486119,-11.223,282.5,729.5533,1.1918,0.8377,1.3515,0.1439
2008/2/12,19.485,492088,-9.322,259.8583,736.0453,1.3987,0.9906,1.3533,0.2912
2008/2/13,21.541,467880,-5.079,417.6303,742.6377,4.3891,0.9894,1.3077,0.5558
2008/2/14,21.2326,457924,-3.549,512.1864,749.2137,0.3566,0.9857,1.3069,0.071
2008/2/15,21.7,454231,-2.738,523.1239,755.8378,1.8079,0.9813,1.3179,0.3285
2008/2/16,21.2291,421917,-5.654,553.82,762.5255,0.1885,0.6708,1.3346,0.0301
2008/2/17,21.0449,407188,1.754,167.3014,769.1785,2.7481,0.9893,1.3002,0.7533
2008/2/18,19.147,411653,2.714,367.9658,775.9417,0.5628,0.8529,1.2488,0.8636
2008/2/19,15.4893,457255,-2.218,229.0101,782.6725,1.3791,0.9263,1.2997,0.105
2008/2/20,15.5126,466492,-8.455,402.8452,789.4702,0.6711,0.827,1.3244,0.0562
2008/2/21,15.4535,466529,-6.323,442.5536,796.2181,0.0718,0.9346,1.3361,0.0088
2008/2/22,15.408,455420,-3.339,401.4613,802.9869,0.8903,0.9128,1.3084,0.1065
2008/2/23,15.3959,416329,-2.089,562.3017,809.7801,0.3162,0.5571,1.3086,0.0348
2008/2/24,15.3021,401697,0.743,641.6927,816.6306,0.0852,0.4366,1.3029,0.0123
2008/2/25,15.1543,441709,0.907,496.3016,823.4382,0.1195,0.9408,1.2835,0.0211
2008/2/26,15.1412,445613,-0.549,215.2559,830.2391,2.5662,0.9888,1.2643,0.1938
2008/2/27,15.2283,467934,-3.706,459.1752,837.0111,1.2547,0.9723,1.3279,0.2283
2008/2/28,15.1857,476268,-10.523,469.7622,843.8102,0.1284,0.9266,1.3558,0.0088
2008/2/29,15.1815,472401,-3.258,276.5896,850.6551,2.6102,0.992,1.335,0.39
2008/3/1,15.6409,417216,-2.473,417.0925,857.4185,2.3257,0.9677,1.2869,0.2847
2008/3/2,15.6079,404736,-1.08,612.5106,864.1673,0.0768,0.8472,1.3074,0.0114
2008/3/3,15.6884,432580,8.227,540.6612,870.9522,1.5116,0.985,1.2762,0.5713
2008/3/4,14.5821,440656,2.741,457.2057,877.6329,1.4847,0.972,1.2905,0.3761
2008/3/5,14.8722,446924,-1.982,424.8775,884.3101,13.3675,0.973,1.28,1.5348
2008/3/6,14.8818,439725,1.251,449.7185,890.9958,0.4275,0.7802,1.2862,0.0441
2008/3/7,14.8498,438669,-1.573,228.5318,897.6836,1.4167,0.9851,1.2913,0.2366
2008/3/8,15.5985,422601,-4.235,355.8945,904.2802,8.4072,0.9135,1.2951,1.0364
2008/3/9,16.9438,408354,-4.732,652.2903,910.826,4.3741,0.9153,1.3221,1.1089
2008/3/10,16.8144,446536,-1.389,685.0503,917.3626,0.2647,0.5977,1.3267,0.0299
2008/3/11,16.6196,441900,0.245,669.2127,923.8723,0.1711,0.976,1.3059,0.0348
2008/3/12,16.644,431294,-1.32,734.794,930.3189,1.4168,0.9491,1.2821,0.2643
2008/3/13,16.4528,440054,0.823,420.963,936.7766,0.7239,0.9458,1.2943,0.0786
2008/3/14,16.4445,419007,4.772,505.9968,943.1183,0.1594,0.9626,1.2597,0.0246
2008/3/15,16.162,382461,3.363,627.3319,949.4298,0.2492,0.9422,1.2593,0.0231
2008/3/16,16.0236,382457,-0.489,607.2146,955.7262,0.0636,0.96,1.2962,0.0059
2008/3/17,15.8627,433912,-0.013,762.6466,961.8974,0.0198,0.8875,1.3273,0.0091
2008/3/18,15.8613,437351,2.472,274.2244,968.1006,0.7849,0.985,1.2946,0.4462
2008/3/19,16.3441,427308,3.179,347.4575,974.1958,2.1569,0.9818,1.2447,0.6829
2008/3/20,16.4947,425329,0.758,550.6049,980.2569,1.3733,0.8142,1.2768,0.2961
2008/3/21,16.0076,388905,-0.599,743.9902,986.228,0.1989,0.8646,1.3104,0.0221
2008/3/22,15.8442,388343,0.057,754.5218,992.1571,0.2519,0.8176,1.3117,0.0412
2008/3/23,15.7422,380867,-1.713,676.8112,998.0536,0.089,0.8659,1.3164,0.0109
2008/3/24,15.671,423691,-0.717,807.7478,1003.8437,0.3829,0.8665,1.314,0.1249
2008/3/25,15.6011,442521,1.428,393.7387,1009.5513,1.9075,0.9812,1.2943,0.5983
2008/3/26,15.6518,424714,3.804,790.5301,1015.1976,0.337,0.6543,1.2661,0.1678
2008/3/27,15.2863,424711,3.848,600.7729,1020.9023,0.0561,0.9677,1.2666,0.0542
2008/3/28,15.1934,419994,1.769,625.4772,1026.3274,1.5901,0.9706,1.2767,0.3604
2008/3/29,15.0994,387211,1.209,847.6281,1031.7863,0.0294,0.2575,1.3144,0.0078
2008/3/30,15.0153,366647,3.484,684.5882,1037.2786,0.0409,0.8468,1.3035,0.0192
2008/3/31,15.0249,421960,6.1,224.6651,1042.4617,1.8237,0.9871,1.2703,0.9265
2008/4/1,14.7303,417522,9.88,494.229,1047.8619,0.8507,0.9836,1.2408,1.5724
2008/4/2,15.2119,421443,3.597,855.5035,1052.9713,0.1316,0.4013,1.3019,0.0304
2008/4/3,7.4766,410141,8.51,788.2442,1058.0499,0.0081,0.7002,1.2861,0.0056
2008/4/4,13.1613,413186,4.523,248.6721,1063.0761,0.4985,0.9775,1.2494,0.5776
2008/4/5,12.6163,366065,11.014,842.7858,1068.0691,0.259,0.9262,1.2573,0.3511
2008/4/6,10.2443,352711,11.015,837.7107,1072.8568,0.067,0.8313,1.2602,0.0227
2008/4/7,8.2658,397703,11.976,723.5119,1077.6715,0.1187,0.91,1.2558,0.0155
2008/4/8,0.8981,395940,14.002,632.0669,1082.4276,0.0468,0.9517,1.2481,0.0266
2008/4/9,0.6725,397197,13.295,720.3291,1087.0197,0.2406,0.9668,1.2224,0.4033
2008/4/10,2.4975,398369,9.924,803.8662,1091.5291,0.0098,0.9053,1.2735,0.0432
2008/4/11,10.5475,410878,8.412,518.259,1096.0675,1.9543,0.9753,1.2527,1.8232
2008/4/12,8.9005,373303,6.496,411.7502,1100.3742,1.6484,0.923,1.2304,0.8037
2008/4/13,16.7206,361687,5.916,845.3546,1104.7101,0.2567,0.805,1.2651,0.2935
2008/4/14,16.1114,400017,8.363,899.2614,1108.9589,0.1337,0.7198,1.2694,0.044
2008/4/15,13.6453,398720,10.638,900.012,1113.0307,0.0208,0.5121,1.2719,0.017
2008/4/16,9.9579,391258,14.165,893.2158,1117.0775,0.0001,0.9166,1.258,0.028
2008/4/17,0.7525,386109,18.236,835.3719,1121.095,0.0001,0.4903,1.2351,0.0111
2008/4/18,0.0987,380098,20.861,845.6178,1125.0501,0.0013,0.4907,1.2097,0.0537
2008/4/19,0.2297,342663,19.706,804.522,1128.8441,0.0056,0.8043,1.2123,0.0162
2008/4/20,0.2064,333685,18.825,611.5111,1132.547,0.0005,0.9606,1.2084,0.0068
2008/4/21,0.0305,382651,18.969,762.3083,1136.2332,0,0.9498,1.2191,0.0094
2008/4/22,0.119,385372,19.691,861.2302,1139.769,0.0115,0.3092,1.2173,0.0135
2008/4/23,0.0846,385930,19.04,744.1483,1143.2937,0.0002,0.8644,1.2123,0.1577
2008/4/24,0.1066,382189,17.318,896.3243,1146.6367,0.0187,0.8394,1.2382,0.0463
2008/4/25,0.2178,378806,16.374,550.4448,1150.082,0.0077,0.9539,1.2266,0.0534
2008/4/26,0.3051,344462,18.292,654.1989,1153.2463,0.2114,0.922,1.1929,0.1195
2008/4/27,0.4953,333354,15.313,886.5563,1156.4615,0.0422,0.9569,1.2375,0.2146
2008/4/28,9.4146,390924,11.294,472.0902,1159.4959,0.3736,0.9793,1.2428,1.1927
2008/4/29,7.0862,393025,7.777,828.9837,1162.5268,0.0165,0.8004,1.2585,0.1483
2008/4/30,7.7106,395939,8.557,761.8329,1165.5171,0.005,0.5036,1.2658,0.035
2008/5/1,3.1213,389056,11.531,679.6482,1168.4551,0.0004,0.8399,1.2529,0.0964
2008/5/2,0.3263,388722,11.494,390.9614,1171.145,0.0001,0.9702,1.2331,0.6326
2008/5/3,0.2728,350071,15.894,343.0009,1173.7193,0.0718,0.9708,1.2101,2.4685
2008/5/4,0.5681,335740,12.066,888.2572,1176.4267,0.002,0.922,1.2356,0.5763
2008/5/5,0.3307,380992,16.932,913.9214,1179.0046,0.0031,0.7253,1.2414,0.0238
2008/5/6,0.2184,374654,15.024,694.3924,1181.5132,0,0.7367,1.241,0.008
2008/5/7,0.1555,385607,15.515,423.8137,1183.9495,0.0236,0.9663,1.2194,0.8848
2008/5/8,0.3568,380695,12.96,848.0763,1186.3104,0.0009,0.9551,1.2226,0.5785
2008/5/9,0.1946,375097,14.244,879.134,1188.5595,0,0.9212,1.2351,0.0085
2008/5/10,0.1153,334830,16.865,924.7428,1190.6646,0,0.9721,1.2298,0.0089
2008/5/11,0.2897,328331,14.087,509.0265,1192.7498,0.0207,0.9736,1.2177,0.1846
2008/5/12,0.2113,378706,14.161,532.5771,1194.7526,0.0028,0.9753,1.211,0.3551
2008/5/13,0.3066,382717,19.204,905.9532,1196.8059,0.0406,0.9107,1.2356,0.3196
2008/5/14,0.2953,385029,15.761,470.7058,1198.8012,0.0061,0.9243,1.2168,0.3994
2008/5/15,0.5122,381224,15.688,958.4464,1200.7069,0.0009,0.7753,1.239,0.2921
2008/5/16,0.033,370672,16.209,808.2426,1202.3711,0.0011,0.9548,1.2275,0.0579
2008/5/17,0.2482,336949,14.941,733.4095,1204.0839,0.0047,0.7574,1.2004,0.3578
2008/5/18,0.3669,330496,11.789,464.1414,1205.825,0.011,0.806,1.209,0.7387
2008/5/19,0.8171,337067,10.214,677.0715,1207.3706,0.0265,0.7464,1.2261,0.2198
2008/5/20,0.4612,380627,14.78,922.9668,1208.9192,0.0081,0.5753,1.2163,0.0579
2008/5/21,0.6191,389829,11.512,651.2161,1210.2586,0.0502,0.9637,1.2236,0.1531
2008/5/22,0.3674,387011,12.206,712.0939,1211.7269,0,0.9531,1.2233,0.1442
2008/5/23,0.2075,379376,14.707,886.8048,1213.1469,0,0.5162,1.2382,0.0304
2008/5/24,0.1164,337883,16.725,960.5099,1214.2842,0,0.7254,1.2381,0.007
2008/5/25,0.0035,330556,19.32,956.4072,1215.5799,0.0002,0.9178,1.2356,0.0145
2008/5/26,0.3642,391287,20.472,698.0491,1216.754,0.063,0.9386,1.2024,0.1748
2008/5/27,1.0075,384777,19.189,941.0483,1217.812,0.013,0.781,1.2352,0.1035
2008/5/28,0.4817,382641,15.788,986.1091,1218.8343,0.0003,0.3588,1.2594,0.0258
2008/5/29,0.0457,387046,19.864,981.7106,1219.8284,0,0.1547,1.2382,0.0233
2008/5/30,0.0032,379967,16.909,449.1519,1220.8222,0,0.9631,1.2201,0.3474
2008/5/31,0.0004,351338,20.556,781.6632,1221.6347,0,0.9657,1.1837,1.576
2008/6/1,0.0006,334901,17.643,652.7362,1222.4547,0,0.6508,1.2085,0.1655
2008/6/2,0.0004,389606,22.272,955.2946,1223.2203,0,0.397,1.2146,0.0675
2008/6/3,0.0004,390435,19.444,712.9639,1223.9808,0,0.9696,1.201,0.4261
2008/6/4,0.0004,388952,19.255,768.1473,1224.6739,0,0.9593,1.1958,0.2655
2008/6/5,0.0005,396838,21.218,531.2597,1225.2245,0,0.9377,1.1952,0.9306
2008/6/6,0.0135,441610,26.797,842.1064,1225.792,0.0002,0.8909,1.1682,0.6214
2008/6/7,0.0024,431833,26.178,911.9726,1226.3051,0,0.8528,1.1615,0.1479
2008/6/8,0.0034,429796,27.263,697.9465,1226.7922,0,0.8726,1.1631,0.4999
2008/6/9,0.0038,487916,26.417,687.2828,1227.2739,0,0.837,1.1571,0.8231
2008/6/10,0.0036,443446,24.229,588.4106,1227.7123,0,0.833,1.1643,0.8581
2008/6/11,0.0176,431271,22.569,872.2655,1227.8354,0.0006,0.2242,1.1979,0.1822
2008/6/12,0.0149,410552,21.089,918.0997,1228.2835,0,0.7193,1.2171,0.0313
2008/6/13,0.0001,431202,23.243,421.7312,1228.3876,0,0.9288,1.1969,0.465
2008/6/14,0.0004,398579,24.265,801.2895,1228.7309,0,0.9026,1.1709,0.5972
2008/6/15,0.0004,378900,24.078,880.2001,1228.8023,0,0.7105,1.1879,1.1677
2008/6/16,0.0006,413402,21.587,830.1184,1228.8762,0,0.5508,1.1785,0.3937
2008/6/17,0.0009,389710,18.076,674.9419,1228.8858,0,0.7473,1.2065,0.2456
2008/6/18,0.0009,387193,17.007,744.885,1228.8891,0,0.869,1.211,0.2117
2008/6/19,0.0004,388334,16.721,429.0782,1228.8789,0,0.9298,1.2078,0.152
2008/6/20,0,393852,20.489,633.4303,1228.8607,0,0.8968,1.205,0.1078
2008/6/21,0.0005,364352,23.235,824.5821,1228.7335,0,0.845,1.1925,0.2783
2008/6/22,0.0004,357867,22.19,645.0981,1228.4191,0,0.8645,1.185,0.3179
2008/6/23,0.0005,404521,21.088,578.9648,1228.3214,0,0.7987,1.1887,0.3426
2008/6/24,0.0006,411634,23.141,944.8028,1227.9207,0,0.7455,1.2038,0.0397
2008/6/25,0.0004,430267,24.93,819.4311,1227.7589,0,0.9117,1.1979,0.0457
2008/6/26,0.0004,454832,26.585,832.3808,1227.3709,0,0.7985,1.1736,0.1585
2008/6/27,0.0005,457575,27.186,900.7998,1226.8924,0,0.8425,1.1725,0.0948
2008/6/28,0.0004,405016,24.934,652.6304,1226.3979,0,0.9413,1.163,0.9479
2008/6/29,0.0005,369038,23.292,831.0275,1225.9165,0,0.6244,1.167,0.2847
2008/6/30,0.0007,375132,21.567,739.5482,1225.3955,0,0.782,1.1811,0.2143
2008/7/1,0,372820,24.374,945.8041,1224.8089,0,0.7491,1.1959,0.0962
2008/7/2,0.0006,419875,25.212,793.432,1224.2805,0,0.8231,1.1861,0.0827
2008/7/3,0.0006,412930,23.019,710.9264,1223.6313,0,0.9183,1.1781,0.6383
2008/7/4,0.0005,395575,22.911,864.7781,1222.7917,0,0.8044,1.2059,0.2023
2008/7/5,0.0006,368834,25.092,965.5094,1222.1363,0,0.6276,1.1971,0.029
2008/7/6,0.0002,376914,26.52,951.0124,1221.2639,0,0.4102,1.1881,0.1317
2008/7/7,0.0002,460363,28.419,899.9893,1220.4234,0,0.4575,1.1788,0.0486
2008/7/8,0.0005,483778,27.447,726.018,1219.4964,0,0.7947,1.1638,0.3051
2008/7/9,0.0005,465493,26.285,814.22,1218.6111,0,0.8402,1.1542,0.1727
2008/7/10,0.0008,424697,24.61,899.1096,1217.6001,0,0.322,1.1962,0.1491
2008/7/11,0.0003,422109,24.26,843.7924,1216.4596,0,0.8689,1.1822,1.4709
2008/7/12,0.0004,401300,25.711,627.1999,1215.4127,0,0.8849,1.1804,0.4518
2008/7/13,0.0005,392328,25.533,859.0285,1214.2039,0,0.9248,1.1667,0.3223
2008/7/14,0.0005,412791,22.831,698.0925,1213.0565,0,0.5807,1.1785,0.1008
2008/7/15,0.0004,419974,25.471,929.6452,1211.7901,0,0.3594,1.1934,0.0609
2008/7/16,0.0005,461030,28.203,801.967,1210.4128,0,0.7866,1.1788,0.346
2008/7/17,0,478820,28.045,718.7834,1209.0495,0,0.844,1.1772,0.1756
2008/7/18,0.0002,475366,27.262,527.6904,1207.7181,0,0.8565,1.1636,0.2584
2008/7/19,0.0005,432818,27.538,775.8149,1206.2611,0,0.7446,1.1662,0.8361
2008/7/20,0.0005,391039,24.677,580.9397,1204.7371,0,0.8066,1.1681,1.6292
2008/7/21,0.0002,435775,25.255,750.8955,1203.1972,0,0.6168,1.1681,0.7535
2008/7/22,0,435852,24.561,702.5998,1201.4827,0,0.7299,1.1731,1.0157
2008/7/23,0,418492,22.78,684.4554,1199.7415,0,0.6217,1.1792,0.7908
2008/7/24,0,416671,23.831,651.6354,1198.0766,0,0.6295,1.1806,0.5535
2008/7/25,0,427219,26.147,902.3999,1196.1774,0,0.6351,1.1824,0.1511
2008/7/26,0,395260,25.558,572.4283,1194.3653,0,0.8313,1.1674,1.0813
2008/7/27,0,376794,25.185,750.7597,1192.3901,0,0.8108,1.1755,0.2126
2008/7/28,0,437912,25.795,802.4087,1190.3689,0,0.7392,1.1717,0.0947
2008/7/29,0,442830,26.377,872.8812,1188.3377,0,0.7858,1.1815,0.1293
2008/7/30,0,446547,25.328,561.0339,1186.2968,0,0.8323,1.163,1.091
2008/7/31,0,451278,25.856,841.1451,1184.1462,0,0.2642,1.1607,0.4069
2008/8/1,0,440655,26.449,851.9888,1181.7395,0,0.6477,1.1692,0.1124
2008/8/2,0,389269,24.708,698.2038,1179.5939,0,0.3985,1.172,0.3051
2008/8/3,0,370376,25.575,881.9523,1177.1306,0,0.2238,1.1784,0.0607
2008/8/4,0,390433,27.266,870.7533,1174.6373,0,0.7502,1.1788,0.0179
2008/8/5,0,453368,26.609,694.3591,1172.2333,0,0.5315,1.1655,0.7193
2008/8/6,0,451871,26.352,876.8778,1169.5799,0,0.6307,1.1706,0.9185
2008/8/7,0,423758,23.727,659.1931,1167.0182,0,0.8549,1.1729,0.3584
2008/8/8,0,404455,22.175,692.2495,1164.2939,0,0.8354,1.1796,0.2006
2008/8/9,0,361662,21.984,630.6872,1161.6063,0,0.8718,1.1857,1.102
2008/8/10,0,342032,18.612,423.7247,1158.6898,0,0.8806,1.1921,0.8838
2008/8/11,0,398640,22.683,690.8942,1155.7154,0,0.779,1.1886,0.2362
2008/8/12,0,410066,23.542,825.8232,1152.8315,0,0.5946,1.1848,0.1297
2008/8/13,0,407209,21.927,556.1275,1149.8009,0,0.6065,1.1782,0.8293
2008/8/14,0,412883,23.868,843.03,1146.5986,0,0.4893,1.1854,0.183
2008/8/15,0,404977,22.179,516.2737,1143.4344,0,0.7112,1.1907,0.4594
2008/8/16,0,370160,24.378,743.7253,1140.2024,0,0.797,1.1902,0.0186
2008/8/17,0,380274,26.14,834.4038,1136.8701,0,0.7488,1.1808,0.0111
2008/8/18,0,451541,26.381,714.3627,1133.543,0,0.774,1.169,1.0458
2008/8/19,0,407927,22.881,898.9899,1130.0477,0,0.4286,1.2107,0.4956
2008/8/20,0,405002,22.791,868.1761,1126.5087,0,0.3484,1.2097,0.0499
2008/8/21,0,412241,25.569,827.4416,1122.8134,0,0.6549,1.1996,0.1227
2008/8/22,0,440601,27.541,701.1854,1119.038,0,0.8606,1.1827,0.0173
2008/8/23,0,416857,27.556,715.7221,1115.3624,0,0.8057,1.1782,0.1028
2008/8/24,0,404633,26.762,745.4665,1111.4601,0,0.7204,1.1693,0.2392
2008/8/25,0,405220,21.709,843.085,1107.619,0,0.2621,1.1997,0.0915
2008/8/26,0,405614,23.28,871.9119,1103.5951,0,0.5032,1.2062,0.1313
2008/8/27,0,406241,24.211,758.1374,1099.5577,0,0.862,1.1965,0.0091
2008/8/28,0,409269,22.43,610.5856,1095.4579,0,0.8355,1.1834,0.0967
2008/8/29,0,413468,24.121,610.1732,1091.0923,0,0.6084,1.1799,0.2491
2008/8/30,0,385117,26.583,846.9518,1086.929,0,0.5724,1.1856,0.1372
2008/8/31,0,372855,26.871,839.4151,1082.5272,0,0.0342,1.1927,0.0134
2008/9/1,0,386739,27.421,830.8843,1078.1342,0,0.1902,1.1891,0.0073
2008/9/2,0,447307,28.397,825.0701,1073.59,0,0.1051,1.1849,0.0157
2008/9/3,0,458400,29.695,802.913,1069.0563,0,0.2609,1.176,0.216
2008/9/4,0,447741,25.592,665.5256,1064.4682,0,0.9176,1.1817,0.2419
2008/9/5,0,438319,25.802,555.6385,1059.6159,0,0.9454,1.1665,0.1275
2008/9/6,0,371282,22.254,675.3759,1054.9052,0,0.7896,1.1865,0.4289
2008/9/7,0.0001,352069,18.774,377.2337,1050.0212,0,0.7361,1.1961,0.888
2008/9/8,0,400619,21.978,686.2354,1045.1188,0,0.9089,1.1993,0.1294
2008/9/9,0,397533,18.922,751.1824,1040.0865,0,0.9687,1.2045,1.1387
2008/9/10,0,389108,19.198,779.3408,1035.048,0,0.4707,1.2205,0.0325
2008/9/11,0,391531,21.032,732.4896,1029.9651,0,0.6954,1.2151,0.0348
2008/9/12,0,407139,23.507,384.2109,1024.8109,0,0.9483,1.1909,0.5902
